box_office,film_actor,film_director,film_name,film_theme,img,release_time,score
4256万,"张智霖,佘诗曼,薛家燕,陈乔恩",叶念琛,十月初五的月光,"剧情,爱情",https://p0.meituan.net/movie/b9ed75bcf21350ee25aaa0c5cec331e51029889.jpg@464w_644h_1e_1c,2015-11-20,8.1
191万,"柯有伦,崔允素,刘亚鹏,张艾青",项华祥,菜鸟,"喜剧,爱情",https://p0.meituan.net/movie/a1854ebd1745d95d3ce4f4de72639070305259.jpg@464w_644h_1e_1c,2015-03-27,6.7
4704万,"阿伦·伊克哈特,比尔·奈伊,伊冯娜·斯特拉霍夫斯基,米兰达·奥图",斯图尔特·贝亚蒂耶,屠魔战士,"动作,科幻,奇幻",https://p1.meituan.net/movie/498517bcec730b412e16c6ee66ddcded258943.jpg@464w_644h_1e_1c,2015-05-26,7.5
651万,"弗兰克·格拉德斯通,陆毅,陆雨萱,乐嘉",张也弛,蜡笔总动员,"动画,喜剧,家庭",https://p1.meituan.net/movie/9917205bfac2bed18a6aa77f8bb66d7f313062.jpg@464w_644h_1e_1c,2015-02-06,8.3
4583万,"杰里米·德格鲁森,辛达·亚当斯,道格·斯通,乔治·巴比特",本·斯塔森,魔法总动员,"动画,冒险,家庭",https://p1.meituan.net/movie/3c11074a47625006bff314ae3ea7b50e379595.jpg@464w_644h_1e_1c,2015-04-04,8.9
134万,"王增奇,艾丽娅,潘辰,郭月",游松,诡打墙,"惊悚,恐怖",https://p1.meituan.net/movie/5b503caa050d352b7d774214c6151eb869643.jpg@464w_644h_1e_1c,2015-09-24,3.8
2744万,"珠玛,亚拉亚姆,王翀,滕梦乔",易立,一万年以后,"动画,动作,奇幻",https://p0.meituan.net/movie/876f9ad9ab92f48eeb58bde451fda09c1926894.jpg@464w_644h_1e_1c,2015-03-27,6.5
1万,"李保田,马元,陈乔恩,孙艺洲",安战军,北京时间,"剧情,爱情",https://p0.meituan.net/movie/b95a269cdc1b9371a32fc6326136802b295657.jpg@464w_644h_1e_1c,2015-12-11,8.0
236万,"约翰·布鲁诺,詹姆斯·卡梅隆,弗兰克·洛蒂托,拉克兰·伍兹",安德鲁·韦特,深海挑战,"纪录片,冒险",https://p0.meituan.net/movie/401287573c8a334c8acf5f9797bf37a9258757.jpg@464w_644h_1e_1c,2015-02-12,8.1
2.21亿,"张训玮,黄磊,黄忆慈,陆毅",谢涤葵,爸爸去哪儿2,"喜剧,家庭",https://p0.meituan.net/movie/21c05e97c531e12265e4f3a3a52406e7336488.jpg@464w_644h_1e_1c,2015-02-19,7.8
56万,"孙坚,范逸臣,毛晓彤,杨菲洋",鸿水,我是奋青,"喜剧,爱情",https://p1.meituan.net/movie/51497e0db6248232739e6ad6a0b9e6f5281723.jpg@464w_644h_1e_1c,2015-08-28,7.6
791万,"方力申,林家栋,谢君豪,白茹",周耀武,三更车库,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/cfe851e73896fc8464f9bec9400b99cc902821.jpg@464w_644h_1e_1c,2015-04-03,4.5
870万,"林晓凡,王晔,赵圆圆,姚一奇",王鸣,惊魂电影院,"恐怖,惊悚",https://p1.meituan.net/movie/debf3f7da58c5ed2c40353a92aab0253404291.jpg@464w_644h_1e_1c,2015-06-19,3.5
134万,"谷尚蔚,崔允素,杜海涛,梁家仁",臧溪川,拳霸风云,"剧情,爱情,动作",https://p0.meituan.net/movie/c0d3572c3d8c36a5235823fb51697fa8202573.jpg@464w_644h_1e_1c,2015-06-26,7.3
833万,"石班瑜,徐娇,林簌,郝鹏",简耀宗,长江7号：超萌特攻队,"动画,喜剧,家庭",https://p1.meituan.net/movie/40c50dda117070f90c71666a6ee6c5f1222298.jpg@464w_644h_1e_1c,2015-09-26,8.0
2055万,"鲁诺,潘阳,高丽雯,陈月末",朱青阳,谍·莲花,"剧情,悬疑,战争",https://p0.meituan.net/movie/af625cf3d0db0fc11a66a4dec957d4fd241332.jpg@464w_644h_1e_1c,2015-01-16,5.0
225万,"沙鲁克·汗,迪皮卡·帕度柯妮,阿布舍克·巴强,阿努潘·凯尔",法拉·可汗,新年行动,"喜剧,动作,爱情,犯罪",https://p0.meituan.net/movie/921c8c0d48860b95123ee796e4cb2523372609.jpg@464w_644h_1e_1c,2015-02-12,8.6
508万,"刘青,周浩东,李文杰,吴妍妍",过华,异种,"悬疑,惊悚,恐怖",https://p0.meituan.net/movie/0d4e8fde6153283730fa6ed490c36f2d419190.jpg@464w_644h_1e_1c,2015-06-05,3.3
84万,"许晴,车晓,华少,陈武康",丁乃筝,恋爱排班表,"喜剧,爱情",https://p0.meituan.net/movie/c3e8940ade5facb182f8158f9a5b5f22220991.jpg@464w_644h_1e_1c,2015-06-26,7.8
4万,"赵毅维,Dongyu,Xinyue",郑正,爸爸的晚餐,剧情,https://p1.meituan.net/movie/ed9c666fd31827759a709bcd7a4b851b412888.jpg@464w_644h_1e_1c,2015-04-17,7.0
334万,"马浴柯,吴昕,潘粤明,王景春",彭发,探灵档案,"惊悚,悬疑",https://p0.meituan.net/movie/d97516b1e99d76fe7551806b400fa559305094.jpg@464w_644h_1e_1c,2015-10-23,6.5
10万,"奚美娟,范雨林,田牧宸,周浩东",肖立波,火云端,剧情,https://p0.meituan.net/movie/4a839f2b0124396c3980eefc4cc6d8d674084.jpg@464w_644h_1e_1c,2015-11-30,6.9
128万,"康晋荣,吴孟达,李国煌,王彩桦",康晋荣,十万伙急,"喜剧,悬疑",https://p0.meituan.net/movie/b94cc3f3afa5821a318dc6f6216601df2619677.jpg@464w_644h_1e_1c,2015-04-17,5.3
47万,"大左,姜潮,穆婷婷,肖旭",赵艺然,非你勿扰,"喜剧,爱情",https://p1.meituan.net/movie/a153ae10e507ece1791bde743b84a71b193161.jpg@464w_644h_1e_1c,2015-08-20,7.9
476万,"李扬,鞠萍,王雪纯,高明洁",刘宇军,藏羚王,"动画,冒险,喜剧",https://p1.meituan.net/movie/3b698dbb8833ebf47ab4c5ba8e1a6d811495601.jpg@464w_644h_1e_1c,2015-11-20,8.9
766万,"猪哥亮,林心如,李东学,寇世勋",黄朝亮,大喜临门,喜剧,https://p0.meituan.net/movie/00e3c38fb20eea91e0668eef3cfabdbe311813.jpg@464w_644h_1e_1c,2015-03-06,8.0
1523万,"Lang,曾志伟,王祖蓝,陈嘉桦",晴朗,吉星高照2015,喜剧,https://p0.meituan.net/movie/a4689d22bb55be4224da72a847922fc4186458.jpg@464w_644h_1e_1c,2015-03-01,3.4
26万,"阴奕彤,黄子腾,王文,潘阳",柳珂,家有虎妻,"喜剧,爱情",https://p1.meituan.net/movie/7cb28673935a059d5b5297af5a20f8f62290297.jpg@464w_644h_1e_1c,2015-10-10,6.7
848万,"赵路,张安琪,张琦,李正翔",钟智行,奥拉星：进击圣殿,"动画,冒险,奇幻",https://p1.meituan.net/movie/7fabce83d8d7b458dc284b673fa2ea3b8920527.jpg@464w_644h_1e_1c,2015-07-23,8.6
16万,"李菁菁,曹帅,徐池承,徐冰",李东,正果,"剧情,爱情",https://p0.meituan.net/movie/0b27d0fffd70227768867681fc7a3d025843601.jpg@464w_644h_1e_1c,2015-12-08,6.3
246万,"蓝燕,王李丹妮,董玉峰,邓紫衣",刘天荣,雨夜惊魂,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/49a08c22b70132416639bd5de1239ee8254853.jpg@464w_644h_1e_1c,2015-11-05,3.9
305万,"何子健,何伟,米歇尔·法布里斯,阿英达.迈卜德扎",袁野,狂野飞车,"动作,爱情,冒险",https://p0.meituan.net/movie/b82563a3a2525889990e5b4d30fb29bf508158.jpg@464w_644h_1e_1c,2015-08-14,3.8
10万,"董振业,解惠清,刘之冰,茹萍",方义华,东莞女孩,剧情,https://p1.meituan.net/movie/9956b89216269794428ff9c6003a4140271087.jpg@464w_644h_1e_1c,2015-09-11,4.7
4137万,"周渝民,王珞丹,任达华,天心",彭顺,宅女侦探桂香,"喜剧,爱情,悬疑",https://p1.meituan.net/movie/fd01300b764e56ea3b06d670a5a01ee3361613.jpg@464w_644h_1e_1c,2015-08-13,5.6
283万,"乔任梁,张馨予,任达华,玛丽亚·格拉齐亚·库奇诺塔",姜国民,魔卡行动,"动作,喜剧,爱情",https://p1.meituan.net/movie/f1f28cb24793e45917bea369010cdb49418182.jpg@464w_644h_1e_1c,2015-10-16,5.8
449万,"翁朝晖,范楚绒,符冲,王燕华",张明,小猪班纳大电影之梦想大“帽”险,"动画,冒险",https://p1.meituan.net/movie/992a0f993886dd00e4f2a06ff052da4b179933.jpg@464w_644h_1e_1c,2015-06-27,7.9
340万,"吉桥,李泰,孙菲菲,商蓉",项海明,诡影迷情,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/8c5ee46ec0999de1fbc7a23e942dc102162274.jpg@464w_644h_1e_1c,2015-11-27,5.8
2441万,"阮经天,周冬雨,杨子姗,杨洋",罗卓瑶,暴走神探,"爱情,动作,悬疑",https://p0.meituan.net/movie/a385f6439d8dc2321cef9d83e0f697601840460.jpg@464w_644h_1e_1c,2015-01-16,5.1
311万,"车艺莲,常奕然,刘佳佳,刘冠霖",秦榛,双生灵,"惊悚,悬疑",https://p0.meituan.net/movie/8003c15441c2c22ff6a20f6cc71cfd66283401.jpg@464w_644h_1e_1c,2015-08-21,5.4
237万,"温兆伦,余思潞,隋抒洋,杨心蕊",黄正杰,死亡之谜,"惊悚,悬疑,冒险",https://p1.meituan.net/movie/78099980a9888e5e5fddb26ba26900fa170230.jpg@464w_644h_1e_1c,2015-02-06,4.2
1306万,"罗安得,舒淇,任贤齐,王彩桦",任贤齐,落跑吧爱情,"爱情,剧情",https://p1.meituan.net/movie/6766da90c06afdb214ad3c9f74d7100690596.jpg@464w_644h_1e_1c,2015-09-04,7.9
137万,"翟晓鸣,安泽豪,方力申,王双宝",梁杰,枪过境,"动作,悬疑,犯罪",https://p0.meituan.net/movie/1ac57ac238536dd796f28ecc08911269170839.jpg@464w_644h_1e_1c,2015-04-16,7.0
308万,"张立威,张植绿,徐少强,卡特琳娜·莫里诺",宋占涛,无敌小飞猪,"动画,奇幻,喜剧",https://p0.meituan.net/movie/ad9da9472621d224c1f74ff116738bac323615.jpg@464w_644h_1e_1c,2015-04-03,7.2
322万,"张超,李晓峰,张瑶,屈菁菁",海涛,爱之初体验,"喜剧,爱情",https://p0.meituan.net/movie/36e11032c720f5c7078e09d17295a0d0406083.jpg@464w_644h_1e_1c,2015-08-07,5.2
902万,"胡明钢,胡军,刘嘉玲,韩雪",温德光,开罗宣言,"剧情,战争,历史",https://p1.meituan.net/movie/b3a5d704b05fd0659b47b82fc39975cb952555.jpg@464w_644h_1e_1c,2015-09-03,7.8
551万,"王海祥,姚星彤,张蓝心,于荣光",宋胤熹,我是谁2015,"喜剧,动作",https://p1.meituan.net/movie/58a7847e9dc3121236235d0f25f86f58984064.jpg@464w_644h_1e_1c,2015-06-12,5.8
14万,"冯宝宝,曾江,王澜霏,蔡瀚亿",高志森,妈咪侠,"喜剧,家庭",https://p1.meituan.net/movie/742be6824fcd5d426dc6bdd0ec0d5c3d853956.jpg@464w_644h_1e_1c,2015-05-29,7.3
12万,"于朦胧,谢彬彬,马颖杰,顾靖",戎川,一刻十年,"剧情,爱情",https://p1.meituan.net/movie/7bca36726a9708e5ae56868161a1f304306214.jpg@464w_644h_1e_1c,2015-11-24,7.7
68万,"张智尧,倪景阳,乔杉,汤镇宗",谢升皓,约定倒计时,"喜剧,爱情",https://p0.meituan.net/movie/a4debb3bb92cbc9123bf4f7656614471157468.jpg@464w_644h_1e_1c,2015-06-25,8.3
79万,"黄智亨,何超仪,郑伊健,郑中基",郭子健,全力扣杀,"喜剧,动作",https://p1.meituan.net/movie/4f0f2ec97661ca7658f715c933aac4dd9314192.jpg@464w_644h_1e_1c,2015-12-11,6.2
20万,"罗家英,涓子,郭金杰,赵雅淇",陶盟喜,男人制造,喜剧,https://p1.meituan.net/movie/79c24ab615638ce18dae95c6f3478deb400154.jpg@464w_644h_1e_1c,2015-07-31,8.2
1793万,"古天乐,郭采洁,文咏珊,刘梓妍",阮世生,巴黎假期,"剧情,喜剧,爱情",https://p1.meituan.net/movie/b9a70420cd8b81cc87ebc073ec32ba6419819068.jpg@464w_644h_1e_1c,2015-07-31,8.0
46万,"范逸臣,孟鹏,付曼,邓宁",陈晓曦,电商时代,"剧情,喜剧",https://p0.meituan.net/movie/2e8da90ce87233091f34d594a14d1f9e81615.jpg@464w_644h_1e_1c,2015-12-11,6.9
6万美元,"许家乐,安吉莉·芭雅妮,杨雁雁,陈天文",陈哲艺,爸妈不在家,"剧情,家庭",https://p0.meituan.net/movie/7d512e779f7d1d7750c52e0fe80a86de193738.jpg@464w_644h_1e_1c,2015-11-14,7.8
1551万,伊莎贝拉·德鲁蒙德,蒂埃里·拉格贝尔,亚马逊萌猴奇遇记,"冒险,家庭",https://p1.meituan.net/movie/e747ba02d53bf7ad25c4100cf76b815b313396.jpg@464w_644h_1e_1c,2015-09-04,7.7
1.15亿,"郭涛,郭子睿,林志颖,小小志",王岳伦,爸爸的假期,"喜剧,家庭",https://p0.meituan.net/movie/a2602aa5594c21441adb138649151cc7614703.jpg@464w_644h_1e_1c,2015-02-19,5.4
22万,"韩宝凛,高曙光,郭鹏,刘名洋",徐程,遭遇海明威,"爱情,剧情",https://p0.meituan.net/movie/90b3484e4d4659225ab04c7038369322273602.jpg@464w_644h_1e_1c,2015-11-20,7.6
278万,"胡宇威,郭采洁,李淳,杨祐宁",王童,对风说爱你,"剧情,爱情",https://p0.meituan.net/movie/aaa3600cc4d9788283273c4d42a67c5e205405.jpg@464w_644h_1e_1c,2015-06-26,7.2
848万,"巩峥,侯勇,高明,墨阳",安澜,诱狼,战争,https://p0.meituan.net/movie/ae22512d19c25d9aff7a7741ac44a5c2283264.jpg@464w_644h_1e_1c,2015-08-25,7.4
910万,"吴镇宇,余男,金范,古力娜扎",牛朝阳,爱我就陪我看电影,"喜剧,爱情",https://p0.meituan.net/movie/204e8dee75c360a562091e060b6c8789348102.jpg@464w_644h_1e_1c,2015-04-30,5.5
92万,"刘心悠,郑中基,森美,陈山聪",许树宁,奇缘灰姑娘,"剧情,爱情",https://p1.meituan.net/movie/c7b86836ec53ca646093d963fe7ebfc7367442.jpg@464w_644h_1e_1c,2015-01-23,6.7
332万,"白凯南,刘宸希,任铭松,孟鹏",陈晓曦,我爸比我小四岁,"剧情,喜剧,家庭",https://p0.meituan.net/movie/8c8a6818b05c3be5699b1537c742b800217005.jpg@464w_644h_1e_1c,2015-08-07,7.6
4691万,"洛如菲,宝木中阳,阿杰,小连杀",毛呆,圣诞大赢家,"动画,喜剧",https://p0.meituan.net/movie/5b244406f84f81323990ebe1c137dbcf141429.jpg@464w_644h_1e_1c,2015-12-12,7.6
554万,"宋慧乔,姜栋元,曹承穆,许俊硕",李在容,扑通扑通我的人生,"剧情,家庭",https://p1.meituan.net/movie/f2d6c2d47146eb0c849c1385b06c909d190810.jpg@464w_644h_1e_1c,2015-03-13,8.0
74万,"圭多·卡普里诺,卡罗利娜·克雷申蒂尼,玛雅·珊萨,弗洛拉·马丁内斯",达维德·马伦戈,危机行动,"剧情,惊悚",https://p0.meituan.net/movie/a6af4a92fe0f970624b8a7f28395b8ea87103.jpg@464w_644h_1e_1c,2015-07-27,5.9
257万,"乔诗语,宣晓鸣,陈浩,张瑶函",葛水英,兔子镇的火狐狸,"动画,冒险,奇幻",https://p0.meituan.net/movie/e8a377943c08bf08dbccc69c1f030909245111.jpg@464w_644h_1e_1c,2015-10-30,8.2
169万,"王佳佳,张译,王志文,刘仪伟",何平,回到被爱的每一天,"剧情,爱情",https://p1.meituan.net/movie/fb84bf3114d232b40fafd40f5640450b463161.jpg@464w_644h_1e_1c,2015-10-27,7.7
1万,"克里斯多夫·莫利斯,张丽,刘娟,万梦琪",王鹏程,莫日根,"动画,家庭,冒险",https://p0.meituan.net/movie/744baa63722cde239ab371d0e953ddd6282468.jpg@464w_644h_1e_1c,2015-10-17,6.9
1004万,"吕中,冯远征,秦海璐,秦昊",王小帅,闯入者,"剧情,惊悚,犯罪",https://p0.meituan.net/movie/4bdb67e534838fdf33b31a040316e8d7358308.jpg@464w_644h_1e_1c,2015-04-30,7.8
874万,"克尔斯滕·邓斯特,维果·莫腾森,奥斯卡·伊萨克,黛西·贝文",霍辛·阿米尼,亡命地中海,"爱情,惊悚",https://p1.meituan.net/movie/b83fa459154792703a5faa3d848e7050354721.jpg@464w_644h_1e_1c,2015-01-10,5.7
1万,"黄一飞,林威,林曾毅,潘元甲",解福印,功夫小龙,"喜剧,动作",https://p0.meituan.net/movie/5c143d2f08a88558b1cdd70ad942b194124323.jpg@464w_644h_1e_1c,2015-01-23,7.0
13万,"田亮,战菁一,聂鑫,田征",李升,海岛之恋,"喜剧,爱情",https://p0.meituan.net/movie/060aa65aa4021efc6277970eb66b85ae114583.jpg@464w_644h_1e_1c,2015-03-11,7.3
53万,"王李丹妮,陈亦飞,常乐,陈霖生",魏健,摇滚水果,"喜剧,爱情,音乐",https://p1.meituan.net/movie/7a29814fe6549b929df6e0ef9575ce699434172.jpg@464w_644h_1e_1c,2015-11-27,5.2
6万,"刘磊,郎朗,王秀芬,廖昌永",王为,黄河,音乐,https://p1.meituan.net/movie/6c6165713b1a5d0862f6314979b21dd5112428.jpg@464w_644h_1e_1c,2015-09-20,7.1
249万,"吕聿来,黎一墨,谢君豪,张睿家",宁敬武,墓穴迷城,惊悚,https://p0.meituan.net/movie/6ae7764617e50a95c52636f64f1fb0b2163516.jpg@464w_644h_1e_1c,2015-09-18,6.0
4万,"高天,龙梅子,刘波,马瑞曼",张艺飞,我是大明星,喜剧,https://p0.meituan.net/movie/2b430b50ae5c69e4689d598a20921f6f161302.jpg@464w_644h_1e_1c,2015-12-10,7.0
400万,"朱雨辰,石天琦",刘宝贤,灵臆事件,"恐怖,惊悚",https://p1.meituan.net/movie/9f8ec92dd98a6a897f41a12b83156e9c208480.jpg@464w_644h_1e_1c,2015-11-20,5.6
181万,"秦昊,刘雅瑟,李梦,谭维维",谭华,摇滚英雄,"剧情,爱情,音乐",https://p0.meituan.net/movie/fbde6d7bd5280d49a2353abda59630df174691.jpg@464w_644h_1e_1c,2015-06-20,5.7
305万,"黄莺,张安琪,李正翔,程玉珠",徐克,特功明星,动画,https://p1.meituan.net/movie/0a2b225d4a695e2f5e5ad1aec9cb6c85329688.jpg@464w_644h_1e_1c,2015-04-10,7.9
165万,"黄莺,洪海天,罗玉婷,胡谦",姚光华,犹太女孩在上海2：项链密码,"动画,历史,冒险",https://p0.meituan.net/movie/3a478c6cedeebe76cff01bb5ca964cb76552620.jpg@464w_644h_1e_1c,2015-08-28,7.7
4489万,"刘青云,黄晓明,方中信,薛凯琪",李光耀,暴疯语,"悬疑,惊悚",https://p0.meituan.net/movie/9110b123e9f1fa725b78072d06a6a25c576410.jpg@464w_644h_1e_1c,2015-04-03,7.3
31万,"谢霆锋,钟欣潼,乔振宇,伊能静",陈咏歌,情剑,"武侠,古装",https://p0.meituan.net/movie/4803f76c56ebd734852c38023aa40209283518.jpg@464w_644h_1e_1c,2015-08-07,4.6
3667万,"诺亚·施纳普,比尔·莫伦茨,弗朗西斯卡·卡帕尔迪,马里埃尔·希茨",史蒂夫·马蒂诺,史努比：花生大电影,"喜剧,动画,冒险",https://p0.meituan.net/movie/fe4c1e78e551015af878f2e0b33ed818426278.jpg@464w_644h_1e_1c,2015-11-06,8.2
177万,"芦芳生,杨采钰,李舒桐,马书良",霍建起,1980年代的爱情,"剧情,爱情",https://p1.meituan.net/movie/d5334e58d10020d0118a0a836ebf0046491838.jpg@464w_644h_1e_1c,2015-09-11,8.5
66万,"刘心悠,周柏豪,庄思敏,姜皓文",黄柏基,爱情攻略,"喜剧,爱情",https://p1.meituan.net/movie/c6f0e7ab04c9f6ca7140f651ef83b73e329900.jpg@464w_644h_1e_1c,2015-09-18,7.8
47万,"周杰,吴启华,成琪,赫林",王择谚,零点杀机,"惊悚,悬疑",https://p1.meituan.net/movie/780978b69b7d18afabf1b088305ed3eb173869.jpg@464w_644h_1e_1c,2015-10-16,4.2
130万,"罗伯特·德尼罗,约翰·特拉沃尔塔,米洛·文堤米利亚,黛安娜·柳贝诺娃",马克·斯蒂文·约翰逊,致命对决,"剧情,动作,惊悚",https://p1.meituan.net/movie/70399e9f5198bf033e37846948ff3818251124.jpg@464w_644h_1e_1c,2015-06-19,6.7
571万,"陈赫,常远,姚星彤,张佑赫",侯亮,一路向前,喜剧,https://p1.meituan.net/movie/150a627d72ff75159147cc42181a8bd7286831.jpg@464w_644h_1e_1c,2015-08-06,7.4
7万,"马德林,宋禹,黄精一,刁成禹",周琦,受降前夕,"悬疑,战争",https://p0.meituan.net/movie/f6e4fe53468934f82eb3233e6f43706a113161.jpg@464w_644h_1e_1c,2015-12-08,7.0
51万,"岳晓琳,王永,周晓鸥,张会中",李广德,顺风车,"喜剧,爱情",https://p1.meituan.net/movie/d83c2de9a4a1e4b4c920609ed43b323c306032.jpg@464w_644h_1e_1c,2015-06-05,7.2
6万,"金俊浩,周咏轩,罗湘晋,廖学秋",宋奇,纯真年代,"剧情,爱情",https://p1.meituan.net/movie/2f11d7fbf575bc5861b91676d9bbfeb3787225.jpg@464w_644h_1e_1c,2015-09-08,7.3
159万,"谢昀杉,小连杀,黎筱蒙,宝木中阳",帕斯卡·莫莱利,王子与108煞,"喜剧,动画,冒险",https://p1.meituan.net/movie/b9355c6ecf7e95be9b70227848812d05780531.jpg@464w_644h_1e_1c,2015-08-21,6.5
16万,"吴明轩,金桂斌,王迎奇,黄一飞",雷金克,痞子·洛克,"喜剧,动作",https://p1.meituan.net/movie/2df17af3fd0e8246b40fa898296dbd045929427.jpg@464w_644h_1e_1c,2015-11-20,7.1
472万,"詹姆斯·弗兰科,凯特·哈德森,奥玛·希,汤姆·威尔金森",亨里克·鲁本·甘茨,罪恶赎金,"动作,惊悚,犯罪",https://p1.meituan.net/movie/57fa2cf9b12e3689c0ccd734eb063b8c169452.jpg@464w_644h_1e_1c,2015-07-03,6.9
22万,"许绍洋,张琳,谢雨芩,石铭熙",崔燕,简单爱,爱情,https://p0.meituan.net/movie/ead0f46a5d432d673d473f0590ece16f661024.jpg@464w_644h_1e_1c,2015-07-03,8.0
551万,"于立,吴天昊,榕榕,张源",哈磊,金箍棒传奇2：沙僧的逆袭,"喜剧,动画,冒险",https://p0.meituan.net/movie/f9d53c315a0fa9ec061c258c01001e8f310550.jpg@464w_644h_1e_1c,2015-05-29,8.2
400万,"Lucas,李敏妍,李晔,严丽祯",乔方,极地大反攻,"喜剧,动画,冒险",https://p0.meituan.net/movie/5c416f2a4447b60c1a5c84b9eb12021b233757.jpg@464w_644h_1e_1c,2015-10-01,8.1
38万,"韩雪,林永健,宋允皓,宋丹丹",刘新,女神跟我走,"喜剧,爱情",https://p1.meituan.net/movie/b94c01523ca96029cfe7b77a32af0f19178465.jpg@464w_644h_1e_1c,2015-05-01,6.7
4960万,"周渝民,林依晨,陈柏霖,林珍娜",安竹间,杜拉拉追婚记,"喜剧,爱情",https://p1.meituan.net/movie/385093dea99b4111cf29f3eeb2ef8183208018.jpg@464w_644h_1e_1c,2015-12-04,8.0
40万,"刘以豪,王识贤,黄姵嘉,温尚翊",孔玟燕,逆转胜,"剧情,喜剧",https://p0.meituan.net/movie/7503c7d630c9fd4c995185b494e99567452453.jpg@464w_644h_1e_1c,2015-09-25,9.2
1039万,"金成浩,孙坚,金恩圣,李彩英",彭发,魔镜,惊悚,https://p0.meituan.net/movie/691073dcd8679101ca2f0031c5b347ab333918.jpg@464w_644h_1e_1c,2015-09-24,5.1
826万,"李贤宰,任言恺,李菲儿,郑媛元",徐正超,男神时代,"喜剧,爱情",https://p0.meituan.net/movie/8af230ecdc2d530f1b46c3491fc2317b322426.jpg@464w_644h_1e_1c,2015-09-02,7.9
290万,"张汉盛,杨幂,郭采洁,郭碧婷",郭敬明,小时代4：灵魂尽头（含纪录片《最好的我们》）,"纪录片,短片",https://p1.meituan.net/movie/fea97a12021fd4c96a969afe301ef7e697500.jpg@464w_644h_1e_1c,2015-07-20,8.1
6428万,"王云飞,宝木中阳,何冠男,刘校妤",王云飞,桂宝之爆笑闯宇宙,"喜剧,动画,科幻",https://p1.meituan.net/movie/41348f3ff21020451e7fa4e267efcfa87938245.jpg@464w_644h_1e_1c,2015-08-06,8.2
1.72亿,"本·巴恩斯,杰夫·布里吉斯,朱丽安·摩尔,艾丽西亚·维坎德",谢尔盖·波德罗夫,第七子：降魔之战,"动作,冒险,奇幻",https://p1.meituan.net/movie/9d51b2793ee9f64097506f5de74f3bcc349776.jpg@464w_644h_1e_1c,2015-01-16,5.6
785万,"夏雨,关晓彤,邱泽,刘孜",宁瀛,浪漫天降,"喜剧,爱情",https://p1.meituan.net/movie/b0c2b16b3787260692753a83eeb7b83f259085.jpg@464w_644h_1e_1c,2015-10-23,7.0
1.55亿,"邹凯光,古天乐,郑秀文,吴镇宇",叶伟信,冲上云霄,"剧情,爱情",https://p1.meituan.net/movie/97b2c700b5ec0cc64ca40a18e818db51849188.jpg@464w_644h_1e_1c,2015-02-19,5.2
6767万,"郑恺,江一燕,于笑,于嘉萌",李欣蔓,有种你爱我,"剧情,喜剧,爱情",https://p0.meituan.net/movie/709c2c35ce0906fdac5c0209a341ddf1260171.jpg@464w_644h_1e_1c,2015-02-06,8.2
3675万,"杰克·奥康奈尔,加内特·赫德兰,芬·维特洛克,多姆纳尔·格里森",安吉丽娜·朱莉,坚不可摧,"战争,运动,传记",https://p1.meituan.net/movie/b7a393af0a8d3ee730bbbe219718a667382828.jpg@464w_644h_1e_1c,2015-01-30,8.6
1.73亿,"杨颖,倪妮,陈晓,朱亚文",陈国辉,新娘大作战,"喜剧,爱情",https://p1.meituan.net/movie/0da56d7827dd25ed2a848df10fc92f80270982.jpg@464w_644h_1e_1c,2015-08-20,6.2
1.34亿,"范冰冰,黎明,吴尊,吴刚",十庆,王朝的女人·杨贵妃,"爱情,古装",https://p1.meituan.net/movie/eec9dc4e6c90ef296a3ca86a272aae8e455349.jpg@464w_644h_1e_1c,2015-07-30,5.4
5020万,"张翰,陈乔恩,施予斐,王啸坤",田蒙,既然青春留不住,"喜剧,爱情",https://p0.meituan.net/movie/90422e83536df2153ecc57ff9703e99c1111187.jpg@464w_644h_1e_1c,2015-10-23,8.2
201万,"叶念琛,王菀之,周柏豪,杨梓邑",黄柏基,没女神探,"喜剧,爱情",https://p0.meituan.net/movie/931bdff9438b14cca276aacb008fddc7423542.jpg@464w_644h_1e_1c,2015-12-15,6.9
2849万,"休·杰克曼,加内特·赫德兰,鲁妮·玛拉,莱维·米勒",乔·赖特,小飞侠：幻梦启航,"喜剧,冒险,奇幻",https://p1.meituan.net/movie/7ede1b3e1c6a485e9a73a36d0067d119407318.jpg@464w_644h_1e_1c,2015-10-22,8.1
3.22亿,"赵薇,黄晓明,佟大为,姜成镐",蒂姆·肯德尔,横冲直撞好莱坞,"喜剧,动作,冒险",https://p1.meituan.net/movie/0c385963a156e525b3229ca2936aac50329373.jpg@464w_644h_1e_1c,2015-06-26,7.7
853万,"陆诗雷,殷果儿,郭云齐,宋嘉豪",陆诗雨,半夜叫你别回头,"恐怖,惊悚",https://p0.meituan.net/movie/98e9db2cddf3d7b0b0e2cccb3dc5fdc4831450.jpg@464w_644h_1e_1c,2015-10-30,4.6
244万,"陈意涵,彭于晏,陈妍希,罗北安",郑芬芬,听说,"剧情,爱情",https://p1.meituan.net/movie/3063d272a13054aab054a430aa7821b0210986.jpg@464w_644h_1e_1c,2015-06-26,8.4
