box_office,film_actor,film_director,film_name,film_theme,img,release_time,score
1686万,"劳伦·科汉,鲁珀特·伊文斯,黛安娜·哈卡索,詹姆斯·罗素",威廉·布伦特·贝尔,灵偶契约,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/cb587695bf68e0190588758b2a617d0e454414.jpg@464w_644h_1e_1c,2016-04-01,7.7
6539万,"刘校妤,孟泉霖,陆揆,宝木中阳",王云飞,神秘世界历险记3,"动画,奇幻,冒险",https://p1.meituan.net/movie/331fd25f2c7e1515dd0eee42d6f2784f308239.jpg@464w_644h_1e_1c,2016-07-29,8.8
2342万,"安东尼奥·班德拉斯,罗德里戈·桑托罗,朱丽叶·比诺什,詹姆斯·布洛林",派翠西亚·里根,地心营救,"剧情,历史,传记",https://p1.meituan.net/movie/c725f30b92053365ad9d6b8a4a303322284305.jpg@464w_644h_1e_1c,2016-03-04,8.2
360万,"雷佳音,夏梓桐,李菁,孙宁",朴裕焕,记忆碎片,"喜剧,悬疑",https://p1.meituan.net/movie/438b06c67a1e65d603db0b6a46813f2e397375.jpg@464w_644h_1e_1c,2016-06-03,6.5
874万,"宝儿,谭耀文,吕聿来,孟瑶",吴宗强,妖医,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/007561f399b4fc9fb95a345822c59e311126864.jpg@464w_644h_1e_1c,2016-05-27,6.4
9070万,"约瑟夫·高登-莱维特,本·金斯利,夏洛特·勒·邦,詹姆斯·贝吉·戴尔",罗伯特·泽米吉斯,云中行走,"剧情,冒险,传记",https://p1.meituan.net/movie/dcf0e3dd8f18b21488f0849e1d22cff8209110.jpg@464w_644h_1e_1c,2016-01-22,8.2
6652万,"周迅,约翰·卡拉辛斯基,Jo",陆川,我们诞生在中国,"剧情,纪录片",https://p1.meituan.net/movie/8dbb566093f7363357d5466c76ed5327315021.jpg@464w_644h_1e_1c,2016-08-12,9.0
551万,"徐洁儿,陈欢,郭子溪,杨珑",麦子,死亡游戏,"恐怖,惊悚,悬疑",https://p1.meituan.net/movie/c3eec836300c5a9f0429d96921aa168472038.jpg@464w_644h_1e_1c,2016-06-03,5.8
4741万,"管虎,章子怡,彭于晏,佟丽娅",张一白,奔爱,"剧情,爱情,悬疑",https://p1.meituan.net/movie/4779e9fd50d75af9c3a94fd3ddf144d1121045.jpg@464w_644h_1e_1c,2016-02-14,4.5
751万,"邓小婷,赵奔,白文显,孙亚军",胡韵,泰迪熊之玩具大战,"喜剧,动画",https://p1.meituan.net/movie/495971f9751f07a720373ad6008146e8575458.jpg@464w_644h_1e_1c,2016-06-09,7.3
8830万,"林心如,杨祐宁,任达华,黄幻",叶伟民,魔宫魅影,"惊悚,剧情,爱情",https://p0.meituan.net/movie/620b09a7e690be67f060688022b98289806622.jpg@464w_644h_1e_1c,2016-04-29,7.1
1123万,"乔杉,许君聪,孙建宏,费伟妮",王鑫,小明和他的小伙伴们,"剧情,喜剧",https://p0.meituan.net/movie/c7caa2966e5f287c1461aa0aa617feda368462.jpg@464w_644h_1e_1c,2016-10-28,7.8
607万,"谢容儿,杨杏,Mik,游乐儿",张洋,恐怖将映,"恐怖,惊悚",https://p0.meituan.net/movie/0dc9b23ac80553d82b53966e6843c68f630266.jpg@464w_644h_1e_1c,2016-03-25,6.3
2227万,"潘粤明,常远,吴樾,谭凯",唐旭,冒牌卧底,"喜剧,犯罪,冒险",https://p0.meituan.net/movie/87236146054e0e79150d6dc9c2a3e859261680.jpg@464w_644h_1e_1c,2016-12-29,7.1
248万,"秦昊,林依晨,蔡淑臻,周姮吟",张玮真,234说爱你,爱情,https://p1.meituan.net/movie/2584de72dcca2c017c62493cbc0d4641301133.jpg@464w_644h_1e_1c,2016-09-23,8.0
584万,"张奇虹,张英席,高鹏,钱治国",侯克明,白毛女,戏曲,https://p0.meituan.net/movie/4b8b967a130f00cd9547049f7e20484f161641.jpg@464w_644h_1e_1c,2016-03-25,8.9
619万,"高以翔,王水林,范湉湉,九孔",马侃,最萌身高差,"喜剧,爱情",https://p0.meituan.net/movie/63df54245e2a87bcbe4d9f7a4ee496e6963165.jpg@464w_644h_1e_1c,2016-11-25,7.8
619万,,黎东泰,斗龙战士之星印罗盘,"动画,奇幻",https://p1.meituan.net/movie/b48666daab7a7725f2c2d1b0f860fc58719387.jpg@464w_644h_1e_1c,2016-06-01,8.5
177万,"倪虹洁,谷放冰,任志宏",莎莉,白雪公主和三只小猪,"动作,动画,冒险",https://p1.meituan.net/movie/7e44ac75b3b10d07f009034749152f7e196878.jpg@464w_644h_1e_1c,2016-08-26,6.7
226万,"裘德·洛,斯科特·麦克纳里,朱迪·惠特克,David",凯文·麦克唐纳,黑海夺金,"冒险,惊悚,悬疑",https://p0.meituan.net/movie/fc42361b9d60b985c9c7dba9ed8e6a3e245090.jpg@464w_644h_1e_1c,2016-09-09,7.9
522万,"姜星丘,申彩怡,刘小奇,丁一",摩撒利,笔仙撞碟仙,"惊悚,恐怖,悬疑",https://p1.meituan.net/movie/36632d2ab559af36f90056b7fd519e28365441.jpg@464w_644h_1e_1c,2016-07-15,5.6
3533万,"尼古拉斯·凯奇,查德·迈克尔·墨瑞,卡西·汤普森,妮基·韦兰",维克·阿姆斯特朗,末日迷踪,"动作,惊悚,科幻",https://p1.meituan.net/movie/250ff035a37abbb0d37c720aa957a9f7316427.jpg@464w_644h_1e_1c,2016-02-26,6.8
74万,"郜耀平,张志宏,姚安濂,李琳",卫晓茼,党的女儿尹灵芝,"剧情,历史,战争",https://p0.meituan.net/movie/1743de5e3e8495efefed5fe723962c5b390854.jpg@464w_644h_1e_1c,2016-07-01,4.5
804万,"朱一龙,皮查雅·瓦塔那蒙迪里,徐洁儿,李嘉明",皮查农·塔玛杰拉,育婴室,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/b793517724614dfa117a1484f04b1f40159421.jpg@464w_644h_1e_1c,2016-10-28,6.6
1893万,"大汪,张正中,金刚,孙小妞",谢立文,麦兜·饭宝奇兵,"动画,喜剧,冒险",https://p0.meituan.net/movie/a6c70dab4116c5451305eea62e0a450f8684551.jpg@464w_644h_1e_1c,2016-09-15,7.8
1520万,"张敏,王诗龄,吴镇宇,杨千嬅",王晶,宝贝当家,"喜剧,动作,家庭",https://p1.meituan.net/movie/722e90bbc9de66b2ee605e2e9d5f6f86240274.jpg@464w_644h_1e_1c,2016-07-29,7.7
134万,"周毅,姚雨鑫,王驾麟,童鑫",李庆城,恐怖照相机,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/331548ba4ba3db9bde2e52aedc0f160937443.jpg@464w_644h_1e_1c,2016-04-22,5.0
1446万,"伊德瑞斯·艾尔巴,理查德·麦登,夏洛特·勒·邦,凯利·蕾莉",詹姆斯·瓦特金斯,巴黎危机,"剧情,动作,犯罪",https://p1.meituan.net/movie/4960ba67615044aeeaa018d05b5993ef116977.jpg@464w_644h_1e_1c,2016-09-20,8.2
3617万,"钱文锜,吴彦祖,张孝全,张若昀",林岭东,冲天火,"剧情,动作,悬疑",https://p0.meituan.net/movie/a4469e30fc41d262ad021d5dd0dd73aa767743.jpg@464w_644h_1e_1c,2016-11-25,7.3
928万,"殷果儿,苗青,刘力源,宋伟",尚永峰,床下有人3,"恐怖,惊悚,悬疑",https://p1.meituan.net/movie/f2a76f25c218ec3db98068de6785217d258898.jpg@464w_644h_1e_1c,2016-03-11,5.3
363万,"岑丽香,郑欣宜,何佩瑜,崔碧珈",钱国伟,辣警霸王花,"喜剧,动作",https://p1.meituan.net/movie/3b3b4ba0a82baef6df0281f15bc55a6c390440.jpg@464w_644h_1e_1c,2016-11-18,7.9
3413万,"车太贤,宋茜,裴晟祐,藤井美菜",赵根植,我的新野蛮女友,"喜剧,爱情",https://p1.meituan.net/movie/472d36bbfe81c392a565742fa5c207eb206383.jpg@464w_644h_1e_1c,2016-04-22,7.0
1805万,"李准基,周冬雨,阮经天,邢佳栋",林育贤,谎言西西里,爱情,https://p0.meituan.net/movie/e35eb5b9920527d3e12e0461e25dfaca701545.jpg@464w_644h_1e_1c,2016-08-09,7.1
245万,"刘邦邦,徐康,朱蓉蓉,周许晨阳",孙友树,功夫四侠,"喜剧,动画,奇幻",https://p1.meituan.net/movie/f0133449a1d777a9afa716c566d49d7f168417.jpg@464w_644h_1e_1c,2016-12-17,7.7
3313万,"刘亦菲,刘烨,余少群,黎明",戴思杰,夜孔雀,"剧情,爱情",https://p1.meituan.net/movie/badbc02d66a1ac6d682927873b7f3c90223289.jpg@464w_644h_1e_1c,2016-05-20,6.5
1213万,"周彬,葛张君,朴珊,陈博",核桃,我叫MT之山口山战记,"喜剧,动画,冒险",https://p0.meituan.net/movie/78548d2eff31897992f931f1bc62354a233891.jpg@464w_644h_1e_1c,2016-06-17,7.7
719万,"李治廷,金荷娜,文梅森,刘松仁",曹溱模,非常父子档,"喜剧,爱情,家庭",https://p1.meituan.net/movie/fa989ad1f0641963c70175f555b55bfc299887.jpg@464w_644h_1e_1c,2016-11-04,8.5
1389万,"张国荣,张曼玉,梅艳芳,陈友",黄泰来,缘份,"剧情,喜剧,爱情",https://p0.meituan.net/movie/b3321a437948b531c292596c0fc0c80887092.jpg@464w_644h_1e_1c,2016-03-25,8.6
186万,"张一山,付枚,苏小明,刘芮侨",刘殊巧,凄灵室,"剧情,惊悚,悬疑",https://p0.meituan.net/movie/9aee05eee8099d78efbc6cb5d00ea37c628922.jpg@464w_644h_1e_1c,2016-12-09,7.1
71万,"钟佳琪,鲍起静,钟佳琪,邱胜翊",杨健武,一条叫王子的狗,"剧情,家庭,喜剧",https://p0.meituan.net/movie/700983a7cbb7c175d9b676771e00abdb1345079.jpg@464w_644h_1e_1c,2016-09-15,7.0
87万,"信,周奇奇,张继聪,郝劭文",林子聪,笑林足球,"喜剧,运动",https://p0.meituan.net/movie/e9e5e9267649de6e04bef086aa30fa36582239.jpg@464w_644h_1e_1c,2016-11-04,6.6
2584万,"鳕子,屋良有作,岛田敏,水谷优子",高木淳,樱桃小丸子：来自意大利的少年,"喜剧,动画,家庭",https://p1.meituan.net/movie/46fd4bcc9489540ac4db44574a2f5764326397.jpg@464w_644h_1e_1c,2016-09-23,8.3
48万,"丹尼斯·吴,唐婧,乔杉,肖旭",罗登,爱上试睡师,"喜剧,爱情",https://p0.meituan.net/movie/a97375ebfa0bafd6ea3003f883c61ca7185288.jpg@464w_644h_1e_1c,2016-12-09,8.3
585万,"郑嘉颖,小小彬,李呈媛,刘心悠",张坚庭,贫穷富爸爸,"剧情,喜剧,爱情",https://p0.meituan.net/movie/34f14bdd361cae758f52dae3436082d1801317.jpg@464w_644h_1e_1c,2016-11-10,8.1
1058万,"杨鸥,夏磊,冯骏骅,谢添天",李婷婷,摩尔庄园3：魔幻列车大冒险,"动画,家庭,冒险",https://p1.meituan.net/movie/18849294fd5215accc4282c638db259780250.jpg@464w_644h_1e_1c,2016-04-02,8.4
1146万,"忻钰坤,陈柏霖,蒋雯丽,杨祐宁",西瓦罗·孔萨库,再见，在也不见,"剧情,爱情,家庭",https://p0.meituan.net/movie/ede467d2ef43fafb13c6816bec801fea172707.jpg@464w_644h_1e_1c,2016-05-13,6.6
399万,"李纪正,苏菲,陈国良,杨济妤",王健,诡新娘,"惊悚,恐怖,悬疑",https://p1.meituan.net/movie/40d8bfdbd6edbcd144d85207fb4f6862238424.jpg@464w_644h_1e_1c,2016-08-26,4.7
72万,"米卡埃尔·佩斯布兰特,萨巴·穆巴拉克,Fanny,大卫·丹席克",凯瑟琳·温德菲尔德,国家利益,"动作,悬疑,犯罪",https://p0.meituan.net/movie/4d48179e21d6270136b7a4e00e07f82c204980.jpg@464w_644h_1e_1c,2016-04-18,7.6
443万,"曹斐然,李奔,李峥",姜军,死亡笔记,"悬疑,惊悚,恐怖",https://p0.meituan.net/movie/c839fc120e30bdf3b84cb8a1b1d0a496123005.jpg@464w_644h_1e_1c,2016-05-20,5.4
1793万,"埃迪·雷德梅恩,杰米·坎贝尔·鲍尔,约翰·赫特,奥莉薇娅·柯尔曼",大卫·斯特登,托马斯和朋友们：多多岛之迷失宝藏,"动画,家庭",https://p0.meituan.net/movie/305a944f4895f00d929f392a9f83eb84324411.jpg@464w_644h_1e_1c,2016-02-20,8.4
811万,"罗仲谦,黄灿灿,严禹豪,林晖闵",赖俊羽,泡沫之夏,"剧情,爱情",https://p1.meituan.net/movie/7538879982da7cb5e95cf6a8c4a10473346456.jpg@464w_644h_1e_1c,2016-07-21,6.0
260万,"让·雷诺,雅各布·克德格恩,卡特琳娜·莫里诺,蒂埃里·钮维",本杰明·罗切尔,反黑行动组,"动作,悬疑,冒险",https://p0.meituan.net/movie/5daca8ab592a1de4a2690474d011ca37399953.jpg@464w_644h_1e_1c,2016-12-09,7.3
115万,"彭飞,孙楠,石班瑜,买宝瑶",常光希,青蛙王国之冰冻大冒险,"喜剧,冒险,动画",https://p1.meituan.net/movie/79c40cd2aa1ae87e3aeb7915139bee9345224.jpg@464w_644h_1e_1c,2016-02-19,8.3
104万,"李左飞,曹子辰,石雨晴,陈文倩",邢博,隔壁惊魂,惊悚,https://p0.meituan.net/movie/c257b8424683cb01ba254da39f988fe0255130.jpg@464w_644h_1e_1c,2016-04-08,5.6
16万,"保尔夫,李维康,耿其昌,冯志孝",王好为,龙凤呈祥,戏曲,https://p0.meituan.net/movie/527b4ef3a9b7324e0af583ed75f5fc21481347.jpg@464w_644h_1e_1c,2016-02-08,8.0
1554万,"尼古拉斯·霍尔特,菲丽希缇·琼斯,安东尼·霍普金斯,本·金斯利",伊兰·克里维,极速之巅,"动作,犯罪",https://p1.meituan.net/movie/8adb6c4287a0b4a6d9db59e973954bab313123.jpg@464w_644h_1e_1c,2016-12-02,7.8
1987万,"克里斯汀·斯图尔特,杰西·艾森伯格,托弗·戈瑞斯,康妮·布里登",尼玛·诺里扎德,废柴特工,"喜剧,动作",https://p1.meituan.net/movie/496fa7c9bd0c6546182eadac18d80b79447718.jpg@464w_644h_1e_1c,2016-04-15,7.7
834万,"赖虹宇,祖晴,鞠月斌,王巍",王巍,果宝特攻之水果大逃亡,"动画,冒险,喜剧",https://p0.meituan.net/movie/d0d44f7676b3296c100da8512bb75e82354230.jpg@464w_644h_1e_1c,2016-01-23,8.3
485万,"白歆惠,李昌熙,罗家英,孟鹏",殷国君,幽灵医院,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/4918e718c9621592722ede0b50e1d701662342.jpg@464w_644h_1e_1c,2016-09-30,5.0
321万,"娄淇,杨凯迪,谢波,吴荻",李凯,食人岛,"恐怖,奇幻",https://p1.meituan.net/movie/99b80de56746a9de620f08cb33bd21e15407178.jpg@464w_644h_1e_1c,2016-12-02,5.6
148万,"周柏豪,刘心悠,林德信,蔡洁",翁秀兰,我的老婆是明星,"喜剧,爱情",https://p1.meituan.net/movie/e5695d7bcafef8f5fed788eb653a0233407015.jpg@464w_644h_1e_1c,2016-04-08,7.8
1.25亿,"任静,黄渤,孙红雷,黄磊",严敏,极限挑战之皇家宝藏,"喜剧,悬疑",https://p0.meituan.net/movie/e2496f29bd8afd6e6ca0d08b1d42cc66434224.jpg@464w_644h_1e_1c,2016-01-15,5.8
804万,"李菲儿,黄宥明,李金铭,立威廉",郑来志,致我们终将到来的爱情,"剧情,爱情",https://p1.meituan.net/movie/34b740008db5ced04c6ef6f0cdd2ec59333962.jpg@464w_644h_1e_1c,2016-01-29,7.7
741万,"李佳怡,姜广涛,山新,黎筱濛",黄军,马小乐之玩具也疯狂,"动画,奇幻,冒险",https://p1.meituan.net/movie/79d6a5a87ecf9f32d0548dedfcfdec93337310.jpg@464w_644h_1e_1c,2016-04-30,8.2
179万,"陈国星,卢奇,于越,魏积安",陈国新,邓小平登黄山,"剧情,传记",https://p0.meituan.net/movie/9afd7fb1bd87d128e98984605725f38030724.jpg@464w_644h_1e_1c,2016-07-01,7.1
732万,"刘峰,宋懿洁,蒋欣奇,张蓝艺",高育新,笔仙诡影,"恐怖,惊悚,悬疑",https://p1.meituan.net/movie/f034479d1f4b6a1d9bb8b2e59ffb313c328629.jpg@464w_644h_1e_1c,2016-05-13,6.0
5万,"弗拉基米尔·缅绍夫,安德烈·拉泽夫,维纳格拉多娃·卡捷琳娜,喜莲娜",弗拉基米尔·波塔波夫,冰美人,"爱情,冒险,奇幻",https://p1.meituan.net/movie/896f2acee09ad3673cb12462087363e8611073.jpg@464w_644h_1e_1c,2016-01-08,7.7
250万,"张一山,朴河宣,何云伟,石兆琪",吴林,夺路而逃,"喜剧,动作,古装",https://p0.meituan.net/movie/5522f3032a9315186d7e94e1a55bd8729826984.jpg@464w_644h_1e_1c,2016-11-11,7.0
3442万,"雷佳音,周冬雨,陈赫,陶虹",张扬,年兽大作战,"喜剧,动画,奇幻",https://p1.meituan.net/movie/76c89c17155e828ade4d80a7baea2ba1801945.jpg@464w_644h_1e_1c,2016-02-08,8.6
1081万,"胡影怡,朱璇,周骏,孙晨",姬雨,筷仙,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/17007cb92b6443f001efb0c589ab0a77210162.jpg@464w_644h_1e_1c,2016-06-17,5.2
121万,"王凯,姜潮,周韦彤,李梦",程中豪,同城邂逅,"爱情,喜剧",https://p1.meituan.net/movie/1c09016cc9c6f2970da1418523f09718602875.jpg@464w_644h_1e_1c,2016-03-11,6.6
442万,"卢杉,傅亨,宋撼寰,丁绮",战越,张震讲故事之合租屋,"惊悚,悬疑,爱情",https://p1.meituan.net/movie/d7cfe72fdd511e549c5f827e8646b945730590.jpg@464w_644h_1e_1c,2016-07-08,6.9
6030万,"佟大为,陈妍希,吕云骢,温心",安兵基,外公芳龄38,"剧情,喜剧,家庭",https://p0.meituan.net/movie/f00a1422e2e8578b882f82dece0f90f7305361.jpg@464w_644h_1e_1c,2016-11-11,8.3
96万,"惠英红,陈家乐,刘雅瑟,钱小豪",罗耀辉,幸运是我,"剧情,家庭",https://p1.meituan.net/movie/dd80b498dea1d2ef624b87fd29f3e8fd11501623.jpg@464w_644h_1e_1c,2016-08-26,8.7
497万,"雅克·克鲁奥德,黄晓明,蒋雯丽",雅克·贝汉,地球四季,纪录片,https://p0.meituan.net/movie/80162a5545573d55193e06a9a14340b6186870.jpg@464w_644h_1e_1c,2016-09-27,8.6
492万,"崔磊,陈天星,霸易,吕克·本扎",陈天星,终极硬汉,"犯罪,动作,冒险",https://p1.meituan.net/movie/7cf720a04e68b9f32bdafd5e383d493566630.jpg@464w_644h_1e_1c,2016-08-19,5.7
261万,"赵泳鑫,檀健次,冯家妹,潘春春",闵晋涛,恐怖笔记,"悬疑,恐怖",https://p1.meituan.net/movie/0f743becd36703bd581e853673e4964f45562.jpg@464w_644h_1e_1c,2016-11-04,5.8
3557万,"瑞安·雷诺兹,米歇尔·道克瑞,马修·古迪,本·金斯利",塔西姆·辛,幻体：续命游戏,"惊悚,悬疑,科幻",https://p0.meituan.net/movie/d2f874533f2e510982d316711e971e8883130.jpg@464w_644h_1e_1c,2016-05-12,8.0
2951万,"皮尔斯·布鲁斯南,欧嘉·柯瑞兰寇,卢克·布雷西,伊莉萨·泰勒-科特尔",罗杰·唐纳森,谍影特工,"动作,惊悚,犯罪",https://p1.meituan.net/movie/c4e61e1d9c1b98a4e785103e64dd2341292414.jpg@464w_644h_1e_1c,2016-03-04,8.3
3501万,"布兰登·罗斯,张雨绮,王盛德,王阳明",周文武贝,蒸发太平洋,"动作,冒险,科幻",https://p0.meituan.net/movie/2d48ff00ed74071f5d3847053e58c137297039.jpg@464w_644h_1e_1c,2016-01-29,5.7
467万,"安宰贤,安以轩,方中信,宋佳洋",陈兵,我是处女座,"剧情,爱情",https://p1.meituan.net/movie/98d1eac6f63b475e1d937c19666029c4238607.jpg@464w_644h_1e_1c,2016-11-25,7.9
172万,"张天阳,何泓姗,万仓,金亮",竹卿,喜乐长安,"爱情,动作,武侠",https://p1.meituan.net/movie/b665f6a9287f59d1119d4cddeb05bf06397664.jpg@464w_644h_1e_1c,2016-03-25,5.3
896万,"夏雨,宋祖儿,崔宝印,杨紫",郑潇,洛杉矶捣蛋计划,"剧情,喜剧,家庭",https://p1.meituan.net/movie/0e2ba174d032b6a6de0cf9b4cbedb76d130938.jpg@464w_644h_1e_1c,2016-03-18,8.1
939万,"何润东,李东学,夏梓桐,杨奇鸣",刘晓光,钢刀,"剧情,动作",https://p1.meituan.net/movie/de22cd0de3afe8dbc232a2deef742100385799.jpg@464w_644h_1e_1c,2016-05-20,6.1
24万,"付滃,王君平,付滃,周弋楠",刘子威,练胆儿,"剧情,喜剧",https://p1.meituan.net/movie/a2afac79c34c78599d38943689e77fc6485130.jpg@464w_644h_1e_1c,2016-06-17,8.8
2753万,"吴镇宇,郑中基,江疏影,余安安",谷德昭,恶人报喜,喜剧,https://p1.meituan.net/movie/7d1be0d69d32db6ce564ebd06f3f69bf335891.jpg@464w_644h_1e_1c,2016-01-23,8.1
74万,"牟雨晨,高名扬,魏鹏,陈圆媛",鸿水,恐怖爱情故事之死亡公路,"恐怖,悬疑,犯罪",https://p1.meituan.net/movie/2afe16d2cab6256c792ed26d0978ded0586145.jpg@464w_644h_1e_1c,2016-07-22,3.3
233万,"赵宇,黄灿灿,南笙,敖犬",陈庆祥,半熟少女,"剧情,爱情",https://p0.meituan.net/movie/13541e87bea9f6f6410b4935a12aebbd309923.jpg@464w_644h_1e_1c,2016-03-25,6.4
1730万,"征长张,何润东,秦昊,周一围",肖飞,爱情麻辣烫之情定终身,"剧情,爱情",https://p0.meituan.net/movie/5375e387a0e05251311f6460b9fec203297376.jpg@464w_644h_1e_1c,2016-03-08,7.9
1104万,"欧豪,张慧雯,杨紫,高泰宇",郭在容,在世界中心呼唤爱,"爱情,剧情",https://p0.meituan.net/movie/33f7ad3b0f9616b5ca3fea36d27149b51376905.jpg@464w_644h_1e_1c,2016-08-26,7.7
6256万,"菲尔·罗德,杰森·李,贾斯汀·朗,马修·格雷·古柏勒",沃尔特·拜克,鼠来宝4：萌在囧途,"喜剧,动画,冒险",https://p1.meituan.net/movie/d82e4c12fe5f5bc99ed2e4c887809b3e223997.jpg@464w_644h_1e_1c,2016-01-26,9.0
326万,"秦昊,辛芷蕾,邬立朋,王宏伟",杨超,长江图,"剧情,爱情,奇幻",https://p1.meituan.net/movie/8d80b54d18b7ccf722bea91926da7ab7204078.jpg@464w_644h_1e_1c,2016-09-09,7.5
720万,"黄贻青,黄健,李仲鑫,谢安晟",朱晓兵,神兽金刚之青龙再现,"动画,奇幻,冒险",https://p0.meituan.net/movie/f023d6c9f8aaf5f4081fd8b67e0a9c1d339720.jpg@464w_644h_1e_1c,2016-09-15,8.4
137万,"彭于晏,郭采洁,杨子姗,明道",程孝泽,近在咫尺的爱恋,"剧情,爱情,运动",https://p0.meituan.net/movie/486cc00611f6a3b42902081444f392ea289727.jpg@464w_644h_1e_1c,2016-06-24,6.8
4200万,"霍建华,任达华,张赫,热依扎",麦咏麟,真相禁区,"动作,悬疑,犯罪",https://p0.meituan.net/movie/8b1a507ce94a7b943a7ac5d4615718d9387697.jpg@464w_644h_1e_1c,2016-01-22,6.8
2375万,"浦蒲,李雯雯,方慧,刘天佐",黄军,整形师·脸,"惊悚,悬疑",https://p0.meituan.net/movie/0881ebe8a34217c5b482e5e298ca3bb2499847.jpg@464w_644h_1e_1c,2016-05-20,6.8
829万,"西蒙·佩吉,凯特·贝金赛尔,罗宾·威廉姆斯,特瑞·吉列姆",特瑞·琼斯,魔法老师,"喜剧,科幻",https://p1.meituan.net/movie/0ad6d5628228cd2266360c60d93db5cc296814.jpg@464w_644h_1e_1c,2016-09-09,8.0
648万,"宋洋,于承惠,李呈媛,王燕妮",徐浩峰,箭士柳白猿,"剧情,古装,武侠",https://p0.meituan.net/movie/8150fb8a3c01285614b47a24cefa5839228199.jpg@464w_644h_1e_1c,2016-03-11,7.6
1745万,"杰克·休斯顿,托比·凯贝尔,罗德里戈·桑托罗,阿耶莱特·祖里尔",提莫·贝克曼贝托夫,宾虚,"冒险,剧情,历史",https://p1.meituan.net/movie/cab212be764518821f2b414763a1ffe3482964.jpg@464w_644h_1e_1c,2016-10-10,7.8
21万,"刘心悠,刘浩龙,邓丽欣,黄又南",梁德森,灯塔下的恋人,"剧情,爱情",https://p0.meituan.net/movie/0d73330b7ddf5c3c959ed8da914873b445077.jpg@464w_644h_1e_1c,2016-03-11,7.5
145万,"苏子芜,苏俣,朱蓉蓉,苏倩云",范文彬,动植物大战,动画,https://p1.meituan.net/movie/fc0c0c78ab43d192497c766171ff257c5134795.jpg@464w_644h_1e_1c,2016-06-01,8.1
392万,"黎明,耿乐,韩彩英,祝延平",林大雄,不速之客,"悬疑,犯罪",https://p1.meituan.net/movie/860b757a2dc1b9ae8c30ee022874a481206619.jpg@464w_644h_1e_1c,2016-04-01,7.1
109万,"陈健,许铂岑,王韦智,释小龙",谭晓明,古田会议,"历史,战争",https://p0.meituan.net/movie/018ae0b57efa831b7da78522d0ab02ef222868.jpg@464w_644h_1e_1c,2016-07-01,4.1
3076万,"尼古拉·列别捷夫,丹尼拉·科兹洛夫斯基,弗拉基米尔·马什科夫,阿格尼·格鲁迪特",尼古拉·列别捷夫,火海凌云,"剧情,惊悚,冒险,灾难",https://p0.meituan.net/movie/0cb36bbe9c43770718d0b9b871a61215849988.jpg@464w_644h_1e_1c,2016-08-19,8.5
1.34亿,"汤姆·汉克斯,菲丽希缇·琼斯,奥玛·希,伊尔凡·可汗",朗·霍华德,但丁密码,"剧情,惊悚,悬疑",https://p0.meituan.net/movie/976f86a9726f9e3290a86ea85b92bf16154477.jpg@464w_644h_1e_1c,2016-10-28,8.1
8085万,"姚晨,唐嫣,郝蕾,郭富城",张太维,梦想合伙人,"剧情,喜剧,爱情",https://p0.meituan.net/movie/d07e0a104c68d38fdb71463a38ae27e9843091.jpg@464w_644h_1e_1c,2016-04-29,7.7
1101万,"王宁,修睿,王自健,王鸥",江涛,发条城市,"喜剧,冒险,犯罪",https://p1.meituan.net/movie/139c9de2b8654fb75e7c5bdc23c43dd2336483.jpg@464w_644h_1e_1c,2016-07-08,8.1
7257万,"马克·沃尔伯格,吉娜·罗德里格兹,库尔特·拉塞尔,迪伦·奥布莱恩",彼得·博格,深海浩劫,"剧情,动作,灾难",https://p0.meituan.net/movie/c8d8a0a51af8da4489727296ebf2d548617916.jpg@464w_644h_1e_1c,2016-11-15,8.3
760万,"张哲洙,张静初,何润东,金永敏",千丙哲,蜜月酒店杀人事件,"悬疑,剧情",https://p1.meituan.net/movie/b03af9976e913e589548ba0f65674c33203110.jpg@464w_644h_1e_1c,2016-05-27,5.6
8万,"周秀娜,余晓彤,卢颂之,徐天佑",卓韵芝,霹雳囧花,"剧情,喜剧,动作",https://p1.meituan.net/movie/db2e9591c65076eb3bce01ab4305dd27349414.jpg@464w_644h_1e_1c,2016-02-26,7.0
183万,"热拉尔·朗万,乔伊·斯塔尔,阿丽斯·塔格里奥妮,伊马诺尔·佩尔塞",法布里斯·度·沃尔斯,夺命枪火,"剧情,动作,犯罪",https://p0.meituan.net/movie/9d0ebc570ddc188bd66e59bb8f05c508369196.jpg@464w_644h_1e_1c,2016-02-19,7.0
54万,"黄又南,吴千语,翟凯泰,刘美君",刘伟恒,寻找心中的你,"剧情,爱情",https://p0.meituan.net/movie/4a056e02702664daee643f2b30e8be94320965.jpg@464w_644h_1e_1c,2016-03-18,8.0
3645万,"刘烨,王珞丹,黄志忠,杨祐宁",彭顺,我的战争,"剧情,战争,历史",https://p1.meituan.net/movie/61bf9b8c24ad194b33732615a1d62b50362356.jpg@464w_644h_1e_1c,2016-09-15,8.2
