box_office,film_actor,film_director,film_name,film_theme,img,release_time,score
7422万,"杰森·格里菲斯,劳里·海梅斯,迪·布拉雷·贝克尔,瓦内莎·约翰逊",阿列克谢·特斯蒂斯林,冰雪女王3：火与冰,"喜剧,动画,冒险",https://p1.meituan.net/movie/cb0c58e1da76a387e4433b69627c9680305708.jpg@464w_644h_1e_1c,2018-04-05,8.5
363万,"于德安,玉米提,古丽米娜·麦麦提,金星",阎清秀,你美丽了我的人生,"爱情,歌舞",https://p1.meituan.net/movie/a3ddf69fca9c29176241100ccc6d448f1040640.jpg@464w_644h_1e_1c,2018-11-02,8.9
101万,何苦,何苦,最后的棒棒,纪录片,https://p0.meituan.net/movie/10df9bd58c995517bf4507526311a7401029728.jpg@464w_644h_1e_1c,2018-08-17,9.0
6435万,"陈意涵,张钧甯,薛凯琪,王水林",黄真真,闺蜜2,"喜剧,爱情",https://p0.meituan.net/movie/8e639431e2360d191f05328edde0496a897795.jpg@464w_644h_1e_1c,2018-03-02,6.6
2549万,"哈莱德·西博门,Otto,Mirco,Boris",Boris,第七个小矮人,"喜剧,动画,冒险",https://p1.meituan.net/movie/b86e91da87f856f39851859c162b10723253838.jpg@464w_644h_1e_1c,2018-06-16,8.5
130万,叶云,佟晟嘉,大三儿,纪录片,https://p1.meituan.net/movie/864162647a298e9c35395fc993a2753a827413.jpg@464w_644h_1e_1c,2018-08-20,8.8
412万,"聂远,葛天,杜奕衡,初俊辰",温河,黑暗迷宫,"悬疑,犯罪",https://p0.meituan.net/movie/f7b349fea41ff7f13675bb9946a5506a340348.jpg@464w_644h_1e_1c,2018-10-31,7.7
187万,"陈美行,周庚禹,王子航,李哲羽",王静儿,凌晨两点半,"恐怖,惊悚",https://p0.meituan.net/movie/ae626ebcd2585b78c508fe491a566bb61362829.jpg@464w_644h_1e_1c,2018-04-13,2.7
1.05亿,"张林旭,阎么么,赵一博,图特哈蒙",王云飞,神秘世界历险记4,"动画,冒险,奇幻",https://p1.meituan.net/movie/9f1b2840d7fc361a6455dc390a4250c51602410.png@464w_644h_1e_1c,2018-08-03,8.7
3785万,"孙晔,沈达威,陶典,刘北辰",马系海,大闹西游,"喜剧,动画,家庭",https://p1.meituan.net/movie/c282bb6d8e39f8e9a2053e4fd88fd05c2901691.jpg@464w_644h_1e_1c,2018-09-22,8.3
3226万,"赵涛,张译,梁景东,董子健",贾樟柯,山河故人,"剧情,爱情,家庭",https://p1.meituan.net/movie/7ef4890272941fc741d9bf0a047ce010134342.jpg@464w_644h_1e_1c,2015-10-30,7.9
254万,"张星阑,刘国光,宋天湙,艾尚絮",陆诗雨,恐怖浴室,"恐怖,惊悚",https://p1.meituan.net/movie/50211b4729ff3a2d61036448ef2f1141290907.jpg@464w_644h_1e_1c,2018-06-08,4.9
1.68亿,"詹姆斯·柯登,多姆纳尔·格里森,萝丝·拜恩,玛歌特·罗比",威尔·古勒,比得兔,"喜剧,动画,冒险",https://p0.meituan.net/movie/f11e93b0afd811cebb1b7e3ecfbc0352480749.jpg@464w_644h_1e_1c,2018-03-02,8.9
9132万,"西尔维斯特·史泰龙,黄晓明,戴夫·巴蒂斯塔,杰米·金",史蒂芬·C·米勒,金蝉脱壳2：冥府,"动作,惊悚,犯罪",https://p1.meituan.net/movie/95f246163e1b11702685fd8b01421182466294.jpg@464w_644h_1e_1c,2018-06-29,6.1
4352万,"布莱恩·科兰斯顿,朱亚文,爱德华·哈里森·诺顿,比尔·默瑞",韦斯·安德森,犬之岛,"喜剧,动画,冒险",https://p0.meituan.net/movie/d848fc22146ad0c6685fa24ab25962702553619.jpg@464w_644h_1e_1c,2018-04-20,7.9
232万,"比蒂·埃德蒙森,艾德·斯克林,汤姆·班尼特,珍妮弗·桑德斯",曼迪·弗莱切,我的冤家是条狗,"喜剧,家庭",https://p1.meituan.net/movie/4147e97098d4ec14502139a10b821e83339588.jpg@464w_644h_1e_1c,2018-11-09,8.5
4681万,"奥卓·阿杜巴,艾米莉·布朗特,克里斯汀·肯诺恩斯,塔拉·斯特朗",杰森·西森,小马宝莉大电影,"喜剧,动画,歌舞,冒险",https://p0.meituan.net/movie/0187900152d8667605609926065f14e2325061.jpg@464w_644h_1e_1c,2018-02-02,8.7
6879万,"王千源,袁姗姗,刘桦,周游",李昕芸,龙虾刑警,"喜剧,动作,犯罪",https://p1.meituan.net/movie/4e8f02b04bf755da8b888952392b9729968669.jpg@464w_644h_1e_1c,2018-06-22,7.8
175万,"让·雷诺,曼纽尔·卡马科,托比亚斯·莫雷蒂,伊娃·坤",杰拉多·奥利瓦雷斯,追鹰日记,"剧情,冒险,家庭",https://p0.meituan.net/movie/ccf73179dcdef8ace80e03c10912c718137991.jpg@464w_644h_1e_1c,2018-10-26,9.2
2058万,"蔡宇,饶子君,土旦巴桑,次仁顿珠",饶子君,藏北秘岭-重返无人区,纪录片,https://p1.meituan.net/movie/fdc0ff03d3f19b019cec244b16e4abc4547877.jpg@464w_644h_1e_1c,2018-08-31,8.2
1.72亿,"约翰·塞纳,莉莉·戴,凯特·麦克金农,吉娜·罗德里格兹",卡洛斯·沙尔丹哈,公牛历险记,"喜剧,动画,冒险",https://p1.meituan.net/movie/ccf3b669e6650976dfbdace40a1372431012154.jpg@464w_644h_1e_1c,2018-01-19,9.1
5137万,"尚格·云顿,杜夫·龙格尔,阿尔·萨皮恩扎,杰思敏·沃兹",帕夏·帕特里基,深海越狱,"剧情,动作,犯罪",https://p1.meituan.net/movie/87730825869e5b64ef9c9364425a981e252855.jpg@464w_644h_1e_1c,2018-06-08,7.0
1.10亿,"郭京飞,迪丽热巴,大鹏,包贝尔",何念,21克拉,"喜剧,爱情",https://p0.meituan.net/movie/8b154402ef3ac5d59e4a89649f4f5190375170.jpg@464w_644h_1e_1c,2018-04-20,8.3
3490万,"张家辉,徐静蕾,何炅,余男",张家辉,低压槽：欲望之城,"动作,犯罪",https://p0.meituan.net/movie/8179417ffa3a0f5403fea1cf58159e6c2216057.jpg@464w_644h_1e_1c,2018-04-28,7.2
3928万,"陈奕迅,李荣浩,李一桐,陈国坤",谷德昭,卧底巨星,"喜剧,动作",https://p0.meituan.net/movie/5d5f7872cd8457f40d92a34cbd9f14491818744.jpg@464w_644h_1e_1c,2018-01-12,6.7
670万,"张双兵,鲁园,许薇,李可",张跃平,大寒,"剧情,战争",https://p0.meituan.net/movie/b3b2cd95cbe16c89c63b4b54db1bc765190928.jpg@464w_644h_1e_1c,2018-08-14,9.4
745万,"王学兵,马伊琍,朱耕佑,王旭峰",唐高鹏,未择之路,"剧情,冒险",https://p1.meituan.net/movie/d924b277620bcf3de4cd7afdc57db196963390.jpg@464w_644h_1e_1c,2018-09-14,7.8
165万,"奶瓶,康潇诺,魏子涵,高婷婷",彭力,小狗奶瓶,"剧情,家庭",https://p1.meituan.net/movie/d51997019cbc2487a79d79080819ce41998400.jpg@464w_644h_1e_1c,2018-02-02,9.0
540万,"朗贝尔·维尔森,皮弗,托马斯·阿克达,摩根·弗里曼",吕克·雅盖,帝企鹅日记2：召唤,纪录片,https://p1.meituan.net/movie/8ad629c360a84a58181e518e4000467d18131457.jpg@464w_644h_1e_1c,2018-10-12,8.5
1.09亿,"罗玉婷,翟巍,王晓彤,孙晔",王章俊,赛尔号大电影6：圣者无敌,"喜剧,动画,冒险",https://p0.meituan.net/movie/184ada2eef19bc735c5367778936306f1879431.jpg@464w_644h_1e_1c,2017-08-18,8.9
415万,"阿曼达·塞弗里德,莉莉·詹姆斯,梅丽尔·斯特里普,皮尔斯·布鲁斯南",欧·帕克,妈妈咪呀2,"喜剧,歌舞",https://p0.meituan.net/movie/d7e6aeb0d89116a5f735ba610a3d43f8498391.jpg@464w_644h_1e_1c,2018-08-03,8.8
2242万,"布鲁斯·威利斯,文森特·多诺费奥,伊丽莎白·苏,迪恩·诺里斯",伊莱·罗斯,虎胆追凶,"剧情,动作,犯罪",https://p0.meituan.net/movie/432420ae6dd23749b275ec543079ec4b1325875.jpg@464w_644h_1e_1c,2018-09-21,8.5
2181万,"李宇峰,杨砚铎,周华健,张喆",王微,猫与桃花源,"动画,冒险,家庭",https://p0.meituan.net/movie/aadd3c954b697c16455e56f35f12c4be336103.jpg@464w_644h_1e_1c,2018-04-05,8.6
1398万,"雷佳,韩童生,赵龙豪,高冬平",徐昂,十二公民,"剧情,悬疑,犯罪",https://p1.meituan.net/movie/a57becd4db81e98e7ab874ca011f0a2b105219.jpg@464w_644h_1e_1c,2015-05-15,8.1
3121万,"弗兰克·盖思堂彼得,马利克·班泽拉,伯纳尔·法西,塞尔维托·埃斯波西多",弗兰克·盖思堂彼得,的士速递5,"喜剧,动作",https://p1.meituan.net/movie/55a6689b133d87acd665cd96e2c10909141022.jpg@464w_644h_1e_1c,2018-08-03,7.3
158万,"夏锦菊,陈小凤,李双双,曾宪春",陈为军,生门,纪录片,https://p0.meituan.net/movie/08978236117a0441087c9b1aa1b5731d526294.jpg@464w_644h_1e_1c,2016-12-16,9.1
262万,"朱昌龙,曹恺,曹寇,薛峰",刘健,大世界,"喜剧,动画,犯罪",https://p1.meituan.net/movie/de075aed09937c8a8bb46db77e75cb3d3595338.jpg@464w_644h_1e_1c,2018-01-12,7.1
1.01亿,"崔俊杰,冯巩,毛俊杰,刘昊然",冯巩,幸福马上来,"剧情,喜剧",https://p1.meituan.net/movie/63aafb487fb6645e2a3521fce6922de5906570.jpg@464w_644h_1e_1c,2018-06-08,7.2
1434万,"上户彩,斋藤工,伊藤步,平山浩行",西谷弘,昼颜,"剧情,爱情",https://p0.meituan.net/movie/7b2eaac36faaa57864935e20fde7885a242723.jpg@464w_644h_1e_1c,2018-05-18,8.2
3682万,"闫妮,邹元清,吴若甫,吴大维",张骁,我是你妈,"剧情,喜剧",https://p0.meituan.net/movie/b248c2280256886f37396e1b028bc9bc3892761.jpg@464w_644h_1e_1c,2018-05-11,8.3
69万,"赵克明,张子扬,马嘉祺,王天发",张惠民,快乐星球之三十六号,"冒险,科幻",https://p1.meituan.net/movie/dcf3cb4a94fff0bc1d95a0d192d678cb1036789.jpg@464w_644h_1e_1c,2018-06-30,7.7
231万,"苑琼丹,景岗山,文熙,胡蓉蓉",张明伟,瞳灵公馆,"恐怖,惊悚",https://p1.meituan.net/movie/8ba8f3de9693ba14f204e2e4d6efa71b3743926.jpg@464w_644h_1e_1c,2018-11-02,4.9
7266万,"范楚绒,洪海天,李晔,谭满堂",申宇,潜艇总动员：海底两万里,动画,https://p0.meituan.net/movie/85a128c123f24a39d2772a1c4cff4a65410276.jpg@464w_644h_1e_1c,2018-06-01,8.4
1760万,"陈红,张璐,陈红,张云龙",胡里奥·索托·古尔皮德,深海历险记,"喜剧,动画,冒险",https://p1.meituan.net/movie/14e56351582b639421099f8270a9a2f42068044.jpg@464w_644h_1e_1c,2018-08-24,8.3
4541万,"连姆·尼森,维拉·法梅加,帕特里克·威尔森,乔纳森·班克斯",佐米·希尔拉,通勤营救,"剧情,动作,悬疑",https://p0.meituan.net/movie/6cfea94ed5c1a703933014393639f219154337.jpg@464w_644h_1e_1c,2018-03-30,8.4
2876万,"山田凉介,尾野真千子,村上虹郎,林遣都",广木隆一,浪矢解忧杂货店,"剧情,奇幻",https://p1.meituan.net/movie/ff952cfb2f56e71b86467bc18bce676b1258483.jpg@464w_644h_1e_1c,2018-02-02,8.4
7082万,"吴镇宇,张智霖,佘诗曼,周秀娜",邱礼涛,泄密者,"动作,悬疑,犯罪",https://p0.meituan.net/movie/95c285648d7b6a97930b68765e80b6dc1272917.jpg@464w_644h_1e_1c,2018-06-15,8.0
1934万,"张歆艺,王栎鑫,谭维维,于莎莎",张歆艺,泡芙小姐,"剧情,爱情",https://p1.meituan.net/movie/39c5c76ba6b4fb5358a3d08be6c343e5586784.jpg@464w_644h_1e_1c,2018-02-09,7.4
6307万,"王凯,马天宇,王大陆,余皑磊",丁晟,英雄本色2018,"剧情,动作",https://p1.meituan.net/movie/1e0ac50e199ddde0dee9d824e95935881176431.jpg@464w_644h_1e_1c,2018-01-18,7.9
2062万,"杉咲花,神木隆之介,天海祐希,小日向文世",米林宏昌,玛丽与魔女之花,"动画,冒险",https://p1.meituan.net/movie/d32522afac9e6684b99695ae239c2a3c755004.jpg@464w_644h_1e_1c,2018-04-28,8.2
671万,"凯特·玛拉,汤姆·费尔顿,布莱德利·惠特福德,杰拉丁妮·詹姆斯",加芙列拉·考珀斯维特,战犬瑞克斯,"剧情,战争",https://p1.meituan.net/movie/9eff40739c403e7725b2cf0bbb2b7d121421673.jpg@464w_644h_1e_1c,2018-05-11,8.3
1784万,"小沈阳,陈意涵,吴樾,罗海琼",刘仪伟,我说的都是真的,"喜剧,动作,悬疑",https://p1.meituan.net/movie/5b77e400f1992577ec491ce113217a143255680.jpg@464w_644h_1e_1c,2018-03-30,7.8
6488万,"斯科特·克里斯汀·萨瓦,艾米莉·布朗特,约翰·卡拉辛斯基,伊恩·麦克莱恩",托尼·班克罗夫特,神奇马戏团之动物饼干,"喜剧,动画,家庭",https://p0.meituan.net/movie/c236d420ea412743b320879ed3e6d8ff2600406.jpg@464w_644h_1e_1c,2018-07-21,8.4
181万,"余秀华,余文海,尹世平,杨晓燕",范俭,摇摇晃晃的人间,"纪录片,传记",https://p0.meituan.net/movie/f63363348deb84e7953a0c39520f65aa442759.jpg@464w_644h_1e_1c,2017-06-26,8.7
238万,"伊琳娜·斯达申鲍姆,欧列格·缅希科夫,谢尔盖·加尔马什,奥列格·缅希科夫",费奥多尔·邦达尔丘克,莫斯科陷落,"爱情,科幻,灾难",https://p1.meituan.net/movie/fbbb2f3eee9e09c815667e3321705b33642678.jpg@464w_644h_1e_1c,2018-02-02,7.9
2061万,,陈设,魔镜奇缘2,"动画,冒险,家庭",https://p1.meituan.net/movie/e3a90b9f534038497683911fcd5239b92085543.jpg@464w_644h_1e_1c,2018-06-01,7.8
4950万,"李冰冰,凯南·鲁兹,吴尊,凯尔希·格兰莫",金波·兰道,谜巢,"动作,冒险",https://p0.meituan.net/movie/edbbba4ec631c5c67109b719c63ee862540676.jpg@464w_644h_1e_1c,2018-01-19,7.0
1141万,"小日向文世,深津绘里,泉泽祐希,葵若菜",矢口史靖,生存家族,"剧情,喜剧,家庭",https://p1.meituan.net/movie/ef958c2221323a10e7ac43a3887936fa14593664.jpg@464w_644h_1e_1c,2018-06-22,8.5
5472万,"廖凡,宋佳,蒋雯丽,金士杰",徐浩峰,师父,"剧情,动作,武侠",https://p0.meituan.net/movie/5d07add523718b310c6ddf425a6ea4eb241906.jpg@464w_644h_1e_1c,2015-12-10,8.0
977万,"伊桑·霍克,许晴,利亚姆·坎宁安,鲁特格尔·哈尔",布莱恩·斯莫兹,24小时：末路重生,"犯罪,动作",https://p1.meituan.net/movie/30fbc4360b4bdae8c762a98aca5d5e3c1027737.jpg@464w_644h_1e_1c,2018-01-26,7.9
987万,"牛骏峰,白举纲,吴谨言,谢昀杉",张承,说走就走之不说再见,"喜剧,爱情,冒险",https://p0.meituan.net/movie/58652e570c14b4d654d965c52be5aa7a1093950.jpg@464w_644h_1e_1c,2018-09-14,8.3
502万,"杨光普照,孟宇,张喆,郭政建",孙海鹏,美食大冒险之英雄烩,"喜剧,动画,家庭",https://p0.meituan.net/movie/eb84ba313a5e77ebe7148d3ad7cfaf241855793.jpg@464w_644h_1e_1c,2018-08-17,8.7
86万,"姜文,巩俐,滕汝骏,钱明",张艺谋,红高粱,"剧情,爱情,战争",https://p1.meituan.net/movie/d11d974718c3626063c6371353e91f3d483722.png@464w_644h_1e_1c,1988-10-10,8.7
1207万,"聂远,谭凯,徐露,于明加",姜凯阳,道高一丈,"剧情,悬疑,犯罪",https://p0.meituan.net/movie/6201a6f92d5fdc443b64c101f39ffced3480209.jpg@464w_644h_1e_1c,2018-09-06,7.8
185万,"禹祥,绿绮,莫谦,吴璇",刘骏,足球王者,"动画,运动,家庭",https://p0.meituan.net/movie/2cdac5ed45aa0ff70672e0de75f8a48b1544758.png@464w_644h_1e_1c,2018-08-31,8.4
254万,"杨子姗,尹昉,李勤勤,王婷",李睿珺,路过未来,剧情,https://p0.meituan.net/movie/dcad4f2c13f1608394c9eb00200f02bd1002135.jpg@464w_644h_1e_1c,2018-05-17,7.5
239万,"陈楚洹,黄启航,龚婉怡,张艺舰",战越,男生宿舍,"恐怖,惊悚",https://p0.meituan.net/movie/3416332fa04264c53db76db669a50a436930117.jpg@464w_644h_1e_1c,2018-08-31,4.0
1499万,"威尔·阿奈特,娜塔莎·雷昂,克里斯托弗·布莱恩·布里奇斯,斯坦利·图齐",拉加·高斯内尔,汪星卧底,"剧情,喜剧",https://p1.meituan.net/movie/f2b43dd5aef309c0b314ca67760980ef240821.jpg@464w_644h_1e_1c,2018-07-20,8.5
282万,"布朗特·乌斯塔曼,小狮子,本古,杜曼",杰达·托伦,爱猫之城,"家庭,纪录片",https://p0.meituan.net/movie/9330cb6cf4c08b7e5b258a2b0efe73863834066.jpg@464w_644h_1e_1c,2018-09-22,8.4
496万,"何赛飞,殷桃,谢林彤,胡可",吴贻弓,那些女人,剧情,https://p1.meituan.net/movie/01e57bd78045f62985de96a77fe928e9850301.jpg@464w_644h_1e_1c,2018-09-03,8.5
656万,"海伦·米伦,唐纳德·萨瑟兰,简·默勒尼,克里斯蒂·米切尔",保罗·维尔齐,爱在记忆消逝前,"剧情,喜剧,爱情",https://p1.meituan.net/movie/961642c88370bbabe018f5672dc24a581826950.jpg@464w_644h_1e_1c,2018-02-23,9.0
1609万,"帕特里克·英伯特,纪尧姆·达尔诺,鲍里斯·雷林格,席琳·荣特",本杰明·雷内,大坏狐狸的故事,"动画,家庭",https://p0.meituan.net/movie/83caad0436199b20c13002730edd0acc3053429.jpg@464w_644h_1e_1c,2018-03-16,8.3
881万,"王以立,林兰,林强,杨天翔",叶伟青,小悟空,"喜剧,动画,冒险",https://p0.meituan.net/movie/02a4444d80810e84b947701febb1a6a816007019.jpg@464w_644h_1e_1c,2018-07-14,8.5
73万,"田天,温新宇,李桂苓,冯淑燕",蔡成杰,北方一片苍茫,剧情,https://p0.meituan.net/movie/99f618d82681dada3aaa4eb0c786f16311284332.jpg@464w_644h_1e_1c,2018-07-20,8.1
457万,"张一山,丁丁,朱泳腾,温海波",许斌,毕业作品,"剧情,爱情,冒险",https://p0.meituan.net/movie/fec73c02f4dde5d7ad9d93338ba5caa7426324.jpg@464w_644h_1e_1c,2018-04-13,7.6
236万,"谭杰希,倪新宇,胡悦,孙亿舒",张孝爽,午夜十二点,"恐怖,惊悚",https://p1.meituan.net/movie/34b3b6abc59b42ca92dbf484e0820e5b299325.jpg@464w_644h_1e_1c,2018-04-28,4.4
228万,"林潇,李劲峰,葛凌芮,邹洁仪",玉素,黑暗深处之惊魂夜,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/41a01b5ea643407f0e2c318c3921ddd953884.jpg@464w_644h_1e_1c,2018-10-19,5.2
274万,"王小岩,陆翊,王廷辉,贾明瑛",王辰六,灵魂契约,"恐怖,惊悚,悬疑",https://p0.meituan.net/movie/bd8a4b247e0c62e592c25d2e66c1d3c3287140.jpg@464w_644h_1e_1c,2018-10-26,5.4
364万,"刘小光,文松,黄俊鹏,王雅捷",李克龙,S4侠降魔记,喜剧,https://p0.meituan.net/movie/83f95569b6fb3b7da84c5b14286666af4628841.jpg@464w_644h_1e_1c,2018-01-26,7.9
1116万,"米歇尔·威廉姆斯,克里斯托弗·普卢默,马克·沃尔伯格,查理·普拉默",雷德利·斯科特,金钱世界,"剧情,犯罪,传记",https://p1.meituan.net/movie/f36f161968a579c1d3ba961d6c8367743999240.jpg@464w_644h_1e_1c,2018-03-02,8.1
439万,"林柏宏,石安妮,王芊,何明翰",黄朝亮,给19岁的我自己,爱情,https://p0.meituan.net/movie/13190b29d1aa9b0320ccb76f14c0a87512058133.jpg@464w_644h_1e_1c,2018-05-29,8.1
993万,"陶典,韩娇娇,刘垚,彭博",舒展,我是哪吒,"动画,冒险,奇幻",https://p1.meituan.net/movie/fdda97b2a5856ed957bcdfcbcd0cb8146079850.jpg@464w_644h_1e_1c,2016-10-01,8.5
2448万,"邵兵,孙绍龙,赵圆圆,孔琳",兰城序,坏爸爸,"剧情,家庭",https://p1.meituan.net/movie/43bd8761be0c81f94a4aaf45afdbd6654306495.jpg@464w_644h_1e_1c,2018-02-02,8.4
452万,"福山雅治,役所广司,广濑铃,满岛真之介",是枝裕和,第三度嫌疑人,悬疑,https://p0.meituan.net/movie/ee1973cd6a7917c73ab1436b4034cb63894829.jpg@464w_644h_1e_1c,2018-03-30,7.7
192万,"张颂文,谭卓,顾宝明,董晴",周全,西小河的夏天,"剧情,家庭",https://p0.meituan.net/movie/2efac94abcffc6bfd08b0ff0c270068e921887.jpg@464w_644h_1e_1c,2018-05-25,7.8
155万,"陈加玲,李昇炫,郭碧婷,白冰",陈思行,宇宙有爱浪漫同游,"喜剧,爱情,科幻",https://p1.meituan.net/movie/1ef9cf8bb30717ee9a9716328151a5019715712.png@464w_644h_1e_1c,2018-03-02,7.3
1717万,"阿格莱亚·塔拉索娃,亚历山大·佩特罗夫,米洛斯·比柯维奇,瑟妮娅·拉芙洛娃-格林卡",奥列格·特罗费姆,花滑女王,"剧情,喜剧,爱情",https://p0.meituan.net/movie/bf7cadb03de8c010926d412268c7e1b5331325.jpg@464w_644h_1e_1c,2018-03-30,8.6
141万,"赵炳锐,吕晓霖,余皑磊,啜妮",李非,命运速递,"剧情,喜剧,犯罪",https://p0.meituan.net/movie/57cf2836684090810a64a8f1ee388807848233.jpg@464w_644h_1e_1c,2018-05-25,7.2
2339万,"蒋叶峰,王雪沁,杨进,张洋",郑成峰,疯狂丑小鸭,"动画,冒险",https://p1.meituan.net/movie/d292f457b92c310e6b3f5f73d69d8c4a241402.jpg@464w_644h_1e_1c,2016-10-03,8.1
402万,"韩庚,杰瑞米·埃尔卡伊姆,菅纫姿,海伦·文森特",王超,寻找罗麦,"剧情,爱情",https://p1.meituan.net/movie/ce5104635387997485dbd98a5d2f0bdc437200.jpg@464w_644h_1e_1c,2018-04-13,7.1
1041万,"约翰·斯蒂芬森,约翰尼·德普,詹姆斯·麦卡沃伊,艾米莉·布朗特",约翰·斯蒂文森,淘气大侦探,"剧情,动画,冒险",https://p0.meituan.net/movie/2db2d759cdab82587a83c2f39782efd41013778.jpg@464w_644h_1e_1c,2018-07-20,8.5
194万,"保剑锋,戚砚笛,徐一娢,曹祎诺",覃杰,亲爱的，我要和别人结婚了,"爱情,灾难",https://p0.meituan.net/movie/49c963088bb822d47c5158ea6e8aed3b8343596.jpg@464w_644h_1e_1c,2018-05-12,8.1
1854万,"新垣结衣,瑛太,广末凉子,远藤宪一",石川淳一,恋爱回旋,"喜剧,爱情,运动",https://p0.meituan.net/movie/6a346d50b97036d3dc82954234e1b88f213925.jpg@464w_644h_1e_1c,2018-03-09,8.7
3807万,"陈伟霆,林允,胡军,倪大红",哈斯朝鲁,战神纪,"爱情,动作,冒险",https://p1.meituan.net/movie/b7e5565130f63c44e8a876956cfd6c21937387.jpg@464w_644h_1e_1c,2018-04-28,6.8
838万,"沈伐,岳红,朱子岩,黄梁宇",彭建伟,人怕出名猪怕壮,喜剧,https://p0.meituan.net/movie/b830d45b42995ab6ddb44750fda13bbe2433047.jpg@464w_644h_1e_1c,2018-02-20,8.2
191万,"于湉,王梓轩,吴鹤谦,林耀声",陈友,兄弟班,"剧情,喜剧",https://p0.meituan.net/movie/ac61997346538da62eb165606e4c02a31403347.jpg@464w_644h_1e_1c,2018-07-20,8.6
2780万,"刘纯燕,杨晨,王宁,刘波",丁实,金龟子,"动画,冒险,家庭",https://p0.meituan.net/movie/50a802c7a930546e2e9b970c6f761a09227754.jpg@464w_644h_1e_1c,2018-02-02,8.5
311万,"周英男,文松,修睿,李天佑",陈晨,尖叫直播,喜剧,https://p1.meituan.net/movie/22535e8301f9c11f7aebfab69f2efcf7864767.jpg@464w_644h_1e_1c,2018-04-29,7.5
1492万,"刘德华,郑秀文,吴嘉龙,林家栋",杜琪峰,龙凤斗,"剧情,喜剧,爱情",https://p1.meituan.net/movie/c71f54b976607e23727ab5fa116a5a5a399848.jpg@464w_644h_1e_1c,2018-02-10,7.8
381万,"林强,刘康,徐梦娟,郭政建",王琦,嘻哈英熊,"喜剧,动画,冒险",https://p0.meituan.net/movie/1db3839ec2f7465e3175248abac90b713133525.jpg@464w_644h_1e_1c,2018-10-04,8.7
137万,"孙海英,韩三明,王乃训,宋四维",李军林,一个人的课堂,"剧情,家庭",https://p0.meituan.net/movie/5a9cfe47564e997f112c89daef67810c3461120.jpg@464w_644h_1e_1c,2018-01-16,9.1
253万,"彭萨·康斯里,卡诺查·曼雅德昂,杜江,萨维提·苏提查农",甘·方苏旺,暹罗决：九神战甲,"动画,动作,奇幻",https://p1.meituan.net/movie/d919a939ce84ab7eb6c87a12eeafdc94241518.jpg@464w_644h_1e_1c,2018-06-29,8.6
76万,"闫鹿杨,姜文轩,赵婉娇,李铁军",尚永峰,姽婳,"恐怖,惊悚",https://p1.meituan.net/movie/73082ecc1ff212caa90a04f8d8ebd91c10406605.jpg@464w_644h_1e_1c,2018-06-29,4.3
148万,"马克·西尔弗斯坦,艾米·舒默,米歇尔·威廉姆斯,罗里·斯卡沃",艾比·科恩,超大号美人,"剧情,喜剧",https://p1.meituan.net/movie/710ae6c9176a9e543cc3f4142aaa8889292327.jpg@464w_644h_1e_1c,2018-08-28,8.1
1060万,"纳乔·拉·卡萨,吉列尔莫·罗梅罗,丹尼·罗维拉,埃尔莎·帕塔奇",阿尔维托·罗德里格斯,狗狗的疯狂假期,"喜剧,动画",https://p1.meituan.net/movie/108a5b7bc52db5309a9a656482ed3534353800.jpg@464w_644h_1e_1c,2018-02-02,8.4
15万,"于人,钟小丹,徐卫,黎拥宪",倪榕,守望一生,剧情,https://p1.meituan.net/movie/__41073827__9500253.jpg@464w_644h_1e_1c,2018-09-10,7.0
969万,"韩庚,凤小岳,李媛,山下智久",李海龙,解码游戏,"喜剧,动作,犯罪",https://p1.meituan.net/movie/3c44808da4a7cdc320fac4af365e26df511018.jpg@464w_644h_1e_1c,2018-08-03,7.4
609万,"丹尼拉·科兹洛夫斯基,弗拉基米尔·伊利因,奥莉亚·祖耶娃,伊琳娜·戈尔巴乔娃",丹尼拉·科兹洛夫斯基,最后一球,"剧情,运动",https://p0.meituan.net/movie/3994a186cac00de4337b30afb6f2765e2580621.jpg@464w_644h_1e_1c,2018-06-29,8.9
337万,"宫哲,张楠,健子,贲蓝琪",李耀东,午夜幽灵,"恐怖,惊悚,悬疑",https://p1.meituan.net/movie/425d65f19793fdca31b5be3ada25ae3f911890.jpg@464w_644h_1e_1c,2018-10-12,3.8
2462万,"谭秋薇,章子怡,王力宏,光良",胡升忠,龙在哪里？,"喜剧,动画,冒险",https://p0.meituan.net/movie/af99d1c23bc18d189883a17c438202311939935.jpg@464w_644h_1e_1c,2015-10-23,8.6
403万,"余男,任达华,高捷,彭敬慈",黄璜,西北风云,"剧情,犯罪",https://p0.meituan.net/movie/428c2fb8508f4a004059f0908a30ec151041502.jpg@464w_644h_1e_1c,2018-04-13,6.6
803万,"吴镇宇,古天乐,春夏,蔡洁",司徒慧焯,脱皮爸爸,"剧情,喜剧,奇幻",https://p1.meituan.net/movie/a65a3d0434bbf5dd2dcb74e8a42a7a6e334257.jpg@464w_644h_1e_1c,2018-03-23,7.0
148万,"孙丹丹,陈奕鸣,孙家文,许喵喵",孙杰,毛骨悚然之红衣男孩,"惊悚,悬疑",https://p1.meituan.net/movie/4dc95d4fe1589e95b1ce3409f6af9cc8992768.jpg@464w_644h_1e_1c,2018-06-01,5.3
